AUDITUSER,AUDITTIMESTAMP,SAMPLEID,SAMPLEDEFID,TESTID,SCHEDULEID,VARID,LABID,DATECOLLECTIONDUE,DATECOMPLETE,RECTYPE,SCHEDULETYPE,MAXHOLDTIME,ANALYZEDBY,NOTES,METHODID,RECORDER,DATESTART,VOLANALYZED,STARTANALYSTID,BATCHID,BATCHORDER,BATCHRECTYPE,BATCHQCFORMULA,BATCHQCRESULT,BATCHQCUNITS,PREPBATCHID,PREPBATCHORDER,STID,BATCHQCVARID,BATCHQCTEXTRESULT,CALCULATORTYPE,CALCINPUT1,CALCINPUT2,CALCINPUT3,CALCINPUT4,CALCINPUT5,CALCINPUT6,INPUTRL,INPUTMDL,MDL,RL,CALCINPUT7
NULL,"2025-09-08 12:32:56.767",80,24,25,431,2198,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1488,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:45.683",5,3,20,19,1273,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:45.923",6,3,20,19,1273,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.083",7,3,20,19,1273,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.250",8,3,20,19,1273,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.283",5,3,1,20,1252,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.297",6,3,1,20,1252,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.310",7,3,1,20,1252,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.323",8,3,1,20,1252,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.370",5,3,18,21,1272,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.383",6,3,18,21,1272,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.397",7,3,18,21,1272,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.410",8,3,18,21,1272,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.507",5,3,3,22,1263,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.517",6,3,3,22,1263,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.530",7,3,3,22,1263,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:46.550",8,3,3,22,1263,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.543",5,3,15,23,1266,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.557",6,3,15,23,1266,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.577",7,3,15,23,1266,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.623",8,3,15,23,1266,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.663",5,3,16,24,1268,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.677",6,3,16,24,1268,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.690",7,3,16,24,1268,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.703",8,3,16,24,1268,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.737",5,3,17,25,1269,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.747",6,3,17,25,1269,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.757",7,3,17,25,1269,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.763",8,3,17,25,1269,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.793",5,3,4,26,1271,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.810",6,3,4,26,1271,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.823",7,3,4,26,1271,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.833",8,3,4,26,1271,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.873",5,3,21,27,1274,0,"2025-10-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.887",6,3,21,27,1274,0,"2026-01-05 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.900",7,3,21,27,1274,0,"2026-04-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:17:51.913",8,3,21,27,1274,0,"2026-07-06 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:20.910",9,4,20,28,1315,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.060",10,4,20,28,1315,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.197",11,4,20,28,1315,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.230",9,4,1,29,1294,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.237",10,4,1,29,1294,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.247",11,4,1,29,1294,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.273",9,4,18,30,1314,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.283",10,4,18,30,1314,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.290",11,4,18,30,1314,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.320",9,4,3,34,1305,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.327",10,4,3,34,1305,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.337",11,4,3,34,1305,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.363",9,4,15,36,1308,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.373",10,4,15,36,1308,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.380",11,4,15,36,1308,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.407",9,4,16,37,1310,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.417",10,4,16,37,1310,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.427",11,4,16,37,1310,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.453",9,4,17,38,1311,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.460",10,4,17,38,1311,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.470",11,4,17,38,1311,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.497",9,4,4,39,1292,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.507",10,4,4,39,1292,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.513",11,4,4,39,1292,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.543",9,4,21,40,1317,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.550",10,4,21,40,1317,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:21.560",11,4,21,40,1317,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.400",9,4,13,31,1319,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.410",10,4,13,31,1319,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.417",11,4,13,31,1319,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:30:50.950",15,5,13,47,1370,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:30:50.980",12,5,8,49,1364,0,"2025-09-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:30:50.993",13,5,8,49,1364,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.523",9,4,8,33,1316,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.540",10,4,8,33,1316,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.557",11,4,8,33,1316,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.620",9,4,14,35,1321,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.633",10,4,14,35,1321,0,"2026-03-02 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.647",11,4,14,35,1321,0,"2026-06-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"2025-09-05 13:21:40.770",9,4,10,41,1318,0,"2025-12-01 00:00:00.000",NULL,0,Regular,NULL,0,NULL,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
